id, Date, Own Capital, Assets, Long Term Liabilities, Current Liabilities, Current Asset, Non Current Asset, Long Credits
3791, 2017-05-20, 205836311.51, 1332692942.75, 6829985.04, 9149612.83, 92980426.61, 79853849.44, 83827267.54
3792, 2017-05-21, 143198849.93, 1282349134.40, 6344801.71, 7294687.39, 27192298.96, 30604115.01, 15246238.35
3793, 2017-05-22, 148384397.60, 1165278356.62, 6594134.54, 3461014.83, 61625395.21, 18825938.73, 10473787.85
3794, 2017-05-23, 161903349.09, 1183905940.27, 6552920.59, 7710231.73, 66162480.82, 67168787.49, 13960239.68
3795, 2017-05-24, 196416790.21, 1151240011.22, 7770943.78, 9381262.89, 56023783.34, 55853628.93, 57655649.79
3796, 2017-05-25, 171256460.34, 1266554746.97, 7237212.57, 9130805.68, 84690284.30, 15051531.18, 43568840.23
3797, 2017-05-26, 174106709.79, 1026121409.62, 7014054.13, 7257114.12, 17234267.32, 64293461.87, 69288732.66
3798, 2017-05-27, 163060793.40, 1283309539.40, 8913366.69, 3143614.35, 76236941.23, 43118726.92, 47668248.59
3799, 2017-05-28, 144518311.02, 1107033770.94, 5655321.33, 3001964.19, 93566414.42, 85748832.81, 87666509.33
3800, 2017-05-29, 190232261.96, 1166497967.43, 7831696.15, 5326961.56, 22843595.34, 43282783.94, 40572494.33
3801, 2017-05-30, 199785092.87, 1280172776.66, 5247546.14, 1843929.23, 89270122.51, 78380718.97, 84090441.98
3802, 2017-05-31, 143457134.34, 1377093245.79, 7504019.55, 4526726.83, 63811521.25, 39085945.62, 38766464.39
3803, 2017-06-01, 156750957.15, 941872188.10, 9446554.24, 8873105.69, 19786502.10, 51838517.84, 16973101.45
3804, 2017-06-02, 165310557.43, 1067205736.32, 8320942.45, 3016013.70, 27344645.96, 49362030.38, 16624018.14
3805, 2017-06-03, 149805799.46, 924215230.97, 7748733.80, 4036553.19, 38483592.32, 62451833.71, 63298632.08
3806, 2017-06-04, 193061208.76, 1249389843.63, 7224028.82, 6513701.58, 55025867.24, 24638654.10, 18665020.23
3807, 2017-06-05, 144380984.54, 1276724579.87, 7433822.22, 7026862.46, 63129273.18, 39165694.06, 81929030.49
3808, 2017-06-06, 203239309.29, 1354170273.86, 7132227.06, 4194541.01, 35816636.99, 81633457.11, 86787852.98
3809, 2017-06-07, 178501491.61, 1210886048.28, 7135629.54, 3898578.74, 73246240.29, 42094913.95, 50952938.23
3810, 2017-06-08, 204964673.05, 1172658299.97, 7231505.95, 3633311.00, 75953399.17, 17605934.06, 12652541.90
3811, 2017-06-09, 139392940.92, 895113466.37, 6900956.91, 2692344.33, 72930810.98, 24049137.87, 21466969.51
3812, 2017-06-10, 154855138.34, 1003017163.13, 7865180.95, 7221046.90, 31001823.45, 83042732.73, 40701475.51
3813, 2017-06-11, 170984866.69, 1291824353.52, 5381026.72, 2403069.77, 42933776.99, 56451643.68, 68519826.94
3814, 2017-06-12, 204872149.50, 1228148375.19, 5966641.83, 6974652.55, 21507979.55, 75178755.56, 18115206.84
3815, 2017-06-13, 168164143.17, 932005650.23, 8197731.99, 7486812.80, 70106445.87, 56126108.43, 31931247.55
3816, 2017-06-14, 161968710.79, 990995348.47, 7005827.56, 7704279.94, 82197352.30, 35752933.39, 51815301.01
3817, 2017-06-15, 191965755.02, 943069546.09, 7810215.58, 1890227.21, 45972578.55, 75148284.92, 36306989.94
3818, 2017-06-16, 183002274.80, 1259846319.28, 7095584.95, 7644784.87, 86917902.45, 20577099.36, 61168056.70
3819, 2017-06-17, 158066830.24, 1200462942.37, 7503647.84, 9264813.33, 67359808.11, 58454964.41, 27026550.17
3820, 2017-06-18, 196575807.08, 1179646241.67, 7221289.82, 2252940.57, 88859901.90, 14102436.50, 63650248.27
3821, 2017-06-19, 164972200.64, 1084154626.67, 7288366.02, 7659306.28, 27978707.12, 45980609.26, 63038835.77
3822, 2017-06-20, 161922835.33, 1201263123.69, 5335551.28, 7384687.01, 18991288.34, 43557801.50, 52056847.25
3823, 2017-06-21, 161972738.05, 1351042031.05, 9832002.08, 5039883.45, 74470222.11, 66204499.85, 14271628.52
3824, 2017-06-22, 182328414.26, 1267356386.89, 8005860.62, 8307190.78, 17047325.04, 77924256.56, 28836909.44
3825, 2017-06-23, 151965299.72, 1156558254.04, 8167255.09, 3579520.39, 81830958.83, 44170208.38, 45029236.14
3826, 2017-06-24, 201594380.77, 1235474402.95, 8070601.46, 5477399.20, 31319111.59, 22933222.69, 79244145.95
3827, 2017-06-25, 201504514.44, 1374261429.03, 7631890.31, 8007787.00, 52488682.43, 41886002.65, 77276832.10
3828, 2017-06-26, 151452163.78, 921105416.72, 9010268.02, 3121136.99, 27291915.29, 22657666.60, 21310246.97
3829, 2017-06-27, 144789324.35, 1375161223.43, 8017908.72, 5899967.95, 23392303.00, 87136579.18, 36140567.86
3830, 2017-06-28, 184582155.38, 977883746.97, 9867822.95, 3028152.23, 54982185.07, 40034588.89, 87072599.98
3831, 2017-06-29, 197592991.27, 1053554010.29, 7484688.87, 9179794.84, 43141946.11, 66182080.82, 70554873.71
3832, 2017-06-30, 140156219.52, 998435710.39, 5669463.33, 8028584.68, 50760568.65, 71479030.88, 33623693.22
3833, 2017-07-01, 148274507.42, 931017253.14, 6920202.59, 6618875.26, 59119054.06, 60881296.34, 25015566.75
3834, 2017-07-02, 171710385.22, 927870134.36, 10328346.47, 3557012.08, 61387708.79, 35400532.34, 57695000.82
3835, 2017-07-03, 148514561.95, 1083412226.16, 7908593.96, 1971653.69, 18217439.99, 67873769.63, 19454912.40
3836, 2017-07-04, 180487872.70, 1282301823.39, 6596666.76, 8475337.45, 61721163.02, 94882866.23, 21602197.19
3837, 2017-07-05, 154898357.60, 1259020591.07, 9526429.10, 4879983.54, 35294726.60, 82568818.77, 20147053.67
3838, 2017-07-06, 183700170.66, 1280606406.32, 7665329.79, 2822490.33, 74033492.35, 30805530.26, 25661703.95
3839, 2017-07-07, 140534214.51, 1037400286.54, 6861633.61, 5035818.53, 52939613.66, 37420529.35, 86500485.06
3840, 2017-07-08, 149319622.57, 971548267.67, 6739075.19, 9162227.40, 15751186.32, 35873228.95, 78588905.29
3841, 2017-07-09, 179125434.52, 1338678339.22, 5421675.87, 1839450.40, 54441732.65, 54148680.15, 89336579.00
3842, 2017-07-10, 202869576.62, 1093758794.38, 9972583.10, 9097375.71, 92603349.44, 42509601.00, 10304513.23
3843, 2017-07-11, 192704373.47, 1215247766.42, 7016105.48, 7844306.00, 66625610.96, 45534679.11, 63175039.70
3844, 2017-07-12, 144432855.17, 1251484844.36, 6993077.57, 4840622.74, 49250672.77, 94491309.14, 50312642.33
3845, 2017-07-13, 202322447.30, 1158535667.30, 9701905.43, 2653368.26, 43868055.83, 21626076.62, 58451010.04
3846, 2017-07-14, 183146019.94, 1114724225.92, 6180758.79, 8577597.92, 35407927.21, 42804383.06, 56257428.60
3847, 2017-07-15, 175141348.04, 967168356.43, 9727873.49, 3969910.35, 79911335.40, 49703329.54, 57718247.21
3848, 2017-07-16, 167203344.17, 1240954158.77, 6978605.67, 5809825.69, 20764154.65, 73042674.72, 26863855.48
3849, 2017-07-17, 185885038.63, 1371460900.34, 7391275.64, 7745417.04, 25588129.07, 61752969.36, 38791428.19
3850, 2017-07-18, 141149010.19, 1340359744.02, 7540281.04, 3281675.86, 65031157.90, 16231655.01, 37163292.52
3851, 2017-07-19, 139438316.56, 1147680834.86, 7979813.66, 5617551.03, 90184405.30, 54782115.53, 47855580.90
3852, 2017-07-20, 151767493.05, 1101407100.24, 6698163.88, 5048123.88, 83351945.44, 89179706.24, 79541023.00
3853, 2017-07-21, 171885225.93, 905231587.17, 10216132.47, 5238582.92, 51617224.80, 48980405.68, 84128844.16
3854, 2017-07-22, 149839811.54, 1175764783.87, 7629851.59, 8087182.16, 68361883.51, 37332508.88, 14378086.55
3855, 2017-07-23, 197172124.93, 1090928085.85, 10342015.25, 7343002.83, 14716604.76, 50148039.40, 36197186.48
3856, 2017-07-24, 141019360.45, 1161387265.84, 8489466.00, 1863405.72, 73325441.52, 49911679.60, 59110835.83
3857, 2017-07-25, 153574589.57, 1209194574.51, 6405264.53, 4275945.23, 79528844.62, 89586729.02, 43542772.02
3858, 2017-07-26, 203696919.05, 1236753362.71, 9621955.06, 6866488.69, 18392576.33, 35624350.40, 55905089.23
3859, 2017-07-27, 171350257.22, 1273331563.50, 7807918.79, 3231775.93, 74439772.30, 34441907.69, 22621452.43
3860, 2017-07-28, 148127708.76, 1307419987.36, 7796841.87, 6440473.13, 48886109.05, 54240740.60, 61899989.75
3861, 2017-07-29, 171442512.05, 1096391879.47, 8092590.11, 5988185.53, 16573181.26, 67796317.74, 77441837.85
3862, 2017-07-30, 164170888.45, 1155720837.16, 7183215.53, 2201229.32, 68185606.88, 17511267.90, 47884932.48
3863, 2017-07-31, 152453852.60, 1119878042.92, 6758373.44, 5860947.85, 94962997.33, 16565056.93, 74301766.06
3864, 2017-08-01, 176177454.23, 1364097428.93, 7883704.58, 7186259.06, 86386688.36, 95226890.74, 68859646.93
3865, 2017-08-02, 140834727.94, 1361347324.94, 8494683.03, 8729305.06, 43586134.50, 51768827.77, 81237350.78
3866, 2017-08-03, 201171378.52, 1093436234.50, 9665208.67, 9383792.26, 20169572.34, 63972700.47, 48829100.54
3867, 2017-08-04, 206605305.98, 1090962728.37, 7549894.74, 4447907.64, 23832730.97, 64558332.78, 60133857.32
3868, 2017-08-05, 204105798.31, 1268664361.33, 8322535.61, 9061314.73, 67368232.42, 23365951.80, 12268376.15
3869, 2017-08-06, 197272456.58, 886576794.69, 7865445.47, 5576759.40, 73486750.15, 76723208.17, 37106079.49
3870, 2017-08-07, 172294353.86, 955116211.15, 7196422.44, 8198045.02, 19975467.49, 43785222.53, 42104223.15
3871, 2017-08-08, 173601554.63, 891308646.24, 5222336.43, 8319242.66, 48689121.71, 77481068.72, 77157879.94
3872, 2017-08-09, 167593312.73, 1332857915.19, 8085553.48, 8249987.01, 63515639.39, 59887256.72, 79827419.94
3873, 2017-08-10, 158855813.33, 1259443501.78, 9982803.15, 9342705.89, 73130744.34, 91856021.08, 84880593.01
3874, 2017-08-11, 147147090.71, 988558683.74, 7574302.08, 7343206.30, 69919760.93, 35855876.63, 18357376.05
3875, 2017-08-12, 164028915.64, 1324554810.79, 8888899.19, 8522702.14, 23985024.72, 72829497.05, 58453710.47
3876, 2017-08-13, 206743096.36, 1164397929.75, 9055314.69, 7179462.60, 20805898.51, 52453758.12, 18877390.86
3877, 2017-08-14, 143407207.38, 1349025859.00, 6484929.30, 8395431.88, 51319845.04, 70597653.16, 66435137.03
3878, 2017-08-15, 185613675.17, 927934498.28, 10356952.41, 6977263.91, 64997149.72, 76372342.11, 66270961.68
3879, 2017-08-16, 166497199.49, 1150860296.51, 7228529.97, 6763951.61, 16494312.92, 76273000.50, 33822120.38
3880, 2017-08-17, 200677750.80, 1035928018.10, 6765821.63, 1888656.71, 43182378.28, 67454352.11, 21062296.85
3881, 2017-08-18, 200488344.14, 1221515255.76, 8562400.72, 1456917.97, 63456231.20, 91740868.86, 44734577.30
3882, 2017-08-19, 194351983.46, 1196699538.98, 6734654.45, 7934793.66, 14361362.37, 46561830.24, 34059945.41
3883, 2017-08-20, 155485082.94, 1113385553.09, 6699750.27, 3011943.58, 55278521.55, 60672047.92, 47501322.07
3884, 2017-08-21, 187507390.32, 934622279.98, 7334654.48, 2416337.26, 89105800.72, 89897941.95, 71307276.84
3885, 2017-08-22, 165749528.43, 1087367298.18, 8673247.81, 8618808.89, 84785158.32, 67287385.65, 36021659.31
3886, 2017-08-23, 150115951.34, 1294417199.88, 6775573.24, 8925862.17, 69120543.41, 55334218.20, 78289903.55
3887, 2017-08-24, 152704041.26, 1187331612.56, 6095366.02, 2075058.21, 67506241.57, 43043141.38, 72501105.63
3888, 2017-08-25, 178209358.66, 974880901.65, 9758719.70, 8429929.64, 46468169.51, 95522171.21, 24366172.95
3889, 2017-08-26, 172762928.36, 1174751591.59, 7629775.27, 4097314.73, 70736453.41, 36806140.15, 81308145.12
3890, 2017-08-27, 152975279.14, 1275364365.29, 7259067.32, 2287875.64, 42470648.83, 60080913.61, 33766616.92
3891, 2017-08-28, 148331403.30, 1012542999.08, 7469047.85, 5634547.03, 27445703.29, 78033402.51, 74886596.67
3892, 2017-08-29, 161430686.99, 1195531888.56, 7396632.11, 4402415.24, 69917168.21, 47448353.97, 57725240.05
3893, 2017-08-30, 158343756.38, 1244490590.57, 6767630.76, 8882609.60, 57816321.31, 69083122.39, 64512315.07
3894, 2017-08-31, 194684747.71, 975162306.75, 6223033.43, 2585496.00, 46021023.25, 73861037.28, 67702250.42
3895, 2017-09-01, 167373096.28, 1089991317.34, 8684784.70, 7181984.41, 24659322.71, 73131687.38, 43111893.57
3896, 2017-09-02, 161497876.93, 1211696343.08, 6594800.89, 8359120.20, 17847878.73, 31102059.47, 36447568.05
3897, 2017-09-03, 159093125.11, 1046961373.63, 7023411.05, 1685409.22, 60629488.21, 29850819.12, 42862165.75
3898, 2017-09-04, 196482775.35, 1034904989.93, 7565839.86, 1674153.24, 68791536.66, 44903899.94, 33454634.06
3899, 2017-09-05, 166911005.78, 1334023941.81, 9292890.18, 6552388.29, 20702516.73, 86829781.71, 26642806.13
3900, 2017-09-06, 150997775.87, 1079519934.47, 6672578.34, 4268831.17, 16695138.32, 19480952.15, 26406327.40
3901, 2017-09-07, 168990974.14, 1030425362.01, 7743141.39, 7195364.01, 43334203.46, 86005373.62, 13102575.66
3902, 2017-09-08, 178296764.87, 1025802306.71, 9039644.99, 5869763.05, 47790177.37, 91922633.30, 46238190.15
3903, 2017-09-09, 176675930.12, 1256132653.12, 7126782.69, 6127247.40, 25178675.91, 47486951.08, 17922912.85
3904, 2017-09-10, 200980204.47, 1196174469.34, 7143518.54, 1651420.14, 57875619.40, 25465178.17, 37851630.22
3905, 2017-09-11, 196235273.47, 924808383.08, 5878272.58, 4926552.37, 48526469.05, 18039862.75, 32792604.25
3906, 2017-09-12, 151568492.88, 1378786312.87, 7891677.22, 2311830.11, 64921136.23, 72389757.69, 75216823.42
3907, 2017-09-13, 190296407.65, 1088375120.27, 10414423.04, 5489197.60, 71077878.84, 54881377.61, 52116681.01
3908, 2017-09-14, 203549857.83, 1276113380.60, 8213908.99, 5573185.93, 80624795.91, 65864453.81, 84165708.84
3909, 2017-09-15, 147405878.87, 1149580412.66, 8459671.32, 1423034.47, 15598605.95, 77234241.80, 59270873.78
3910, 2017-09-16, 144060862.50, 1031224012.34, 7235293.59, 2607355.28, 94332735.96, 50181234.14, 46063822.80
3911, 2017-09-17, 168069573.20, 1153341676.29, 6882790.93, 2615422.28, 69649309.56, 82776170.58, 88039752.88
3912, 2017-09-18, 155972446.06, 1108952244.44, 7465280.98, 6246074.18, 40478295.33, 83187044.78, 86945228.95
3913, 2017-09-19, 195709092.55, 1086208690.84, 7326426.97, 7546645.54, 29696897.36, 22718075.30, 30464099.37
3914, 2017-09-20, 180277598.04, 1369359136.10, 5607312.68, 7632429.47, 15259383.13, 81395767.76, 69111279.36
3915, 2017-09-21, 197964452.17, 1010268139.36, 8256279.15, 4852392.73, 58586516.49, 49095154.47, 46778449.33
3916, 2017-09-22, 168976580.50, 1262933628.83, 7602149.89, 5345596.80, 69592430.61, 49636133.31, 53084448.11
3917, 2017-09-23, 161772103.89, 1364329108.05, 7692385.57, 3596731.55, 28585473.21, 57415232.30, 22987337.57
3918, 2017-09-24, 206550882.08, 1091247203.73, 5589947.39, 5919879.54, 34095853.32, 68855541.20, 86944167.23
3919, 2017-09-25, 160990923.23, 1336075775.10, 8093307.62, 4421602.40, 74763170.74, 75442943.14, 32517936.28
3920, 2017-09-26, 174656874.83, 1083148899.19, 5990223.52, 7941458.38, 79343118.47, 30928219.24, 39808941.47
3921, 2017-09-27, 197333618.53, 1382341730.36, 7162301.06, 4809531.48, 42728717.26, 39733607.76, 13654002.00
3922, 2017-09-28, 146339768.37, 1058436262.87, 9406606.59, 5191805.95, 43354435.92, 76784495.12, 79359839.07
3923, 2017-09-29, 204665392.64, 917902940.88, 8951819.42, 7960369.84, 87088504.16, 37633751.58, 28132137.78
3924, 2017-09-30, 165847299.86, 1350694862.32, 8689725.07, 6991322.56, 40959714.56, 14477212.84, 51882874.33
3925, 2017-10-01, 172289208.41, 1127559269.45, 7794699.72, 5734877.25, 54969261.41, 61058830.76, 26006140.72
3926, 2017-10-02, 169124220.07, 1066221551.49, 9285801.68, 3092668.84, 19784859.50, 88414704.18, 88263480.49
3927, 2017-10-03, 178064699.83, 1327235453.15, 7301006.66, 4378318.90, 87787379.64, 34708322.51, 42086924.01
3928, 2017-10-04, 190287861.37, 921103605.00, 7459984.58, 3308596.97, 52842545.68, 20534241.69, 79135262.38
3929, 2017-10-05, 207581345.93, 1207965145.16, 6948336.70, 2442951.18, 72333201.88, 83572153.22, 36665613.68
3930, 2017-10-06, 206300324.25, 1071898082.26, 6718073.66, 1533499.64, 87318905.21, 28607508.24, 21082039.33
3931, 2017-10-07, 194127961.85, 1031815025.17, 8121346.22, 7459198.57, 61644416.45, 26752829.23, 66392670.23
3932, 2017-10-08, 203858548.92, 1188529498.07, 8355718.08, 6346354.34, 29399089.24, 67125356.68, 79592563.73
3933, 2017-10-09, 170118144.25, 893456337.11, 8539646.62, 9365393.46, 61187647.04, 34120822.41, 67490458.23
3934, 2017-10-10, 181197771.20, 1194905091.38, 6979413.81, 7602392.04, 91960219.84, 32906439.06, 88670924.81
3935, 2017-10-11, 185962017.55, 1105435657.29, 8132323.19, 7900092.53, 15773513.39, 58187038.19, 47154655.90
3936, 2017-10-12, 206458906.46, 1230322070.54, 6548203.58, 6644740.42, 52023032.38, 88309907.95, 50238446.25
3937, 2017-10-13, 156252827.00, 974082573.07, 6810103.99, 2616940.65, 20773586.32, 20963278.32, 49100688.15
3938, 2017-10-14, 165394202.35, 1234180448.83, 6255065.70, 1788240.45, 91942256.60, 49238506.80, 33337218.47
3939, 2017-10-15, 143766319.19, 1116758411.89, 7424413.25, 6515395.76, 32927372.14, 69384559.06, 32211143.40
3940, 2017-10-16, 176583022.47, 1201430520.23, 6506682.85, 2134763.54, 94114672.65, 15875605.65, 12235568.12
3941, 2017-10-17, 153866009.78, 1236707099.32, 6144839.96, 1747667.67, 22301090.40, 85689637.28, 79062783.75
3942, 2017-10-18, 176509993.79, 1295631586.95, 7989148.98, 2598348.82, 14743938.64, 92408015.33, 37052587.59
3943, 2017-10-19, 158474049.20, 1289183574.35, 8161601.83, 6460212.85, 32619137.90, 50211325.49, 24413175.21
3944, 2017-10-20, 144113285.18, 1382404556.11, 7521242.94, 6558763.27, 78326122.61, 25813991.11, 29884083.27
3945, 2017-10-21, 167728147.68, 1322088908.79, 5632054.10, 2281380.24, 54410525.34, 38695894.71, 77358801.09
3946, 2017-10-22, 197411328.20, 905061978.84, 7699182.91, 3132110.24, 64677910.87, 42430245.69, 73494001.00
3947, 2017-10-23, 179151215.44, 1120040812.60, 7515496.46, 8758556.18, 36785301.47, 21372116.12, 58059616.36
3948, 2017-10-24, 190569740.72, 1270540535.95, 6798038.48, 7330896.89, 30978146.48, 19798748.50, 88224085.69
3949, 2017-10-25, 178422579.63, 1162132181.23, 10616562.66, 3343434.50, 56615209.63, 47418867.19, 38727927.34
3950, 2017-10-26, 179688184.57, 1313993532.37, 8066727.48, 9181289.25, 39618896.47, 47516527.21, 38047192.19
3951, 2017-10-27, 169439428.97, 1368367251.91, 6337431.70, 4400314.27, 48781370.43, 85563322.60, 40980777.02
3952, 2017-10-28, 159366462.63, 1306723214.14, 7813190.85, 3306729.96, 47153574.34, 21756969.74, 31985370.36
3953, 2017-10-29, 199132227.52, 1057494861.24, 8908784.71, 3035805.91, 64827513.20, 80326895.14, 42003125.20
3954, 2017-10-30, 175466160.73, 1364047978.87, 7208971.33, 4549145.99, 64694310.69, 83141580.78, 40163147.98
3955, 2017-10-31, 144301823.08, 1196188857.18, 8577547.37, 9535949.32, 57083635.91, 83608003.48, 39903324.44
3956, 2017-11-01, 185287564.02, 1335511071.73, 7192019.60, 4684387.21, 40525015.43, 93795714.06, 40023463.72
3957, 2017-11-02, 191510132.31, 997880084.46, 7933996.83, 5508861.24, 94693681.84, 92663305.27, 36431304.60
3958, 2017-11-03, 140663489.41, 1067809326.29, 7598901.16, 1677046.39, 47776318.24, 38882505.78, 26773574.35
3959, 2017-11-04, 187842912.80, 1224050617.91, 6986228.58, 7918129.01, 73410428.39, 67483201.49, 47491136.06
3960, 2017-11-05, 140345541.51, 1334033771.85, 7353163.49, 7211058.69, 37406859.39, 38685814.61, 78116764.29
3961, 2017-11-06, 157416860.59, 1104890024.85, 7975633.14, 6554928.20, 40113169.48, 33773977.76, 77239213.08
3962, 2017-11-07, 152395765.03, 1154881941.00, 8349974.31, 1517227.50, 24729829.84, 57165092.60, 59650260.90
3963, 2017-11-08, 145543185.58, 1290505478.83, 7151642.11, 4976756.35, 57478614.49, 68373788.67, 80913543.18
3964, 2017-11-09, 209271289.74, 1191830432.53, 6734452.08, 2138182.20, 87399241.36, 69344885.70, 22435791.15
3965, 2017-11-10, 150189673.97, 1380134480.56, 6818420.01, 8572924.03, 17805410.67, 21303678.35, 29077012.37
3966, 2017-11-11, 188851364.48, 1001083839.12, 7674494.02, 8735793.60, 37616087.34, 95113764.77, 30090119.81
3967, 2017-11-12, 193665357.58, 991883889.22, 5920796.95, 2925481.85, 90340061.64, 49895651.12, 45729227.14
3968, 2017-11-13, 195860062.17, 1096194341.09, 8412193.13, 6277107.23, 19101067.65, 43153857.14, 39989212.41
3969, 2017-11-14, 157411416.52, 1072423458.41, 6991703.35, 3105093.29, 85407586.69, 69480083.06, 65091286.34
3970, 2017-11-15, 158554939.26, 1317226011.53, 8374945.21, 8726489.82, 55740216.22, 15284322.56, 49319533.63
3971, 2017-11-16, 196785844.25, 1369728301.76, 8204581.16, 4771532.49, 27940141.16, 46880054.29, 86524747.09
3972, 2017-11-17, 202133495.18, 1314312296.42, 7819148.49, 4770147.92, 24488191.11, 42758986.29, 47389418.24
3973, 2017-11-18, 194921438.43, 1337728667.11, 9262194.34, 3049730.18, 66274606.85, 58863676.45, 49356823.46
3974, 2017-11-19, 201070764.75, 1192142202.00, 5643590.58, 8763902.36, 65549659.68, 67007480.89, 71176291.08
3975, 2017-11-20, 172221020.17, 1160481301.10, 6890000.67, 9585419.26, 25839420.24, 49387911.75, 29256241.38
