date, own_capital, borrowed_capital, assets, lt_liabilities, current_liability, current_asset, non_current_assets, long_credits
2017-07-13, 49124084.11, 1358368.89, 53569464.50, 7585348508.62, 7592050019.41, 29007422.44, 24562042.06, -6701510.79
2017-07-14, 194033918.21, 18953782.62, 89329110.36, 375275593.93, 392010375.25, -7687848.74, 97016959.10, -16734781.32
2017-07-15, 186116577.27, 16648713.38, 94166666.10, 11616399679.48, 11599432633.01, 1108377.47, 93058288.63, 16967046.48
2017-07-16, 65042918.27, 6593039.98, 66717054.86, 12485092081.96, 12485853219.25, 34195595.72, 32521459.13, -761137.30
2017-07-17, 99346192.38, 20259443.39, 72840523.50, 1496484297.96, 1505623185.98, 23167427.31, 49673096.19, -9138888.02
2017-07-18, 167393863.94, 27710640.43, 59012364.67, 2908074650.58, 2916481595.36, -24684567.30, 83696931.97, -8406944.78
2017-07-19, 190674111.13, 509508.66, 108692482.27, 9719758782.08, 9707890868.55, 13355426.70, 95337055.56, 11867913.54
2017-07-20, 147173636.66, -23507043.63, 104338396.98, 652524860.02, 627286597.67, 30751578.65, 73586818.33, 25238262.35
2017-07-21, 183869341.37, -9046586.71, 103561546.74, 2783044311.97, 2789983389.16, 11626876.06, 91934670.68, -6939077.19
2017-07-22, 60161702.77, 26998845.17, 62775559.08, 176012539.71, 157102051.88, 32694707.69, 30080851.39, 18910487.83
2017-07-23, 48879686.91, 11835417.38, 38455162.92, 4176061835.82, 4152370497.22, 14015319.46, 24439843.45, 23691338.60
2017-07-24, 133166598.85, 31014595.18, 105913718.16, 8767150668.62, 8748439464.47, 39330418.73, 66583299.43, 18711204.15
2017-07-25, 126215044.18, -27907793.20, 53152859.63, 12667990327.20, 12646175062.01, -9954662.46, 63107522.09, 21815265.19
2017-07-26, 179564555.62, 35831767.34, 61234135.34, 8217459791.63, 8217044494.43, -28548142.47, 89782277.81, 415297.20
2017-07-27, 122103842.31, 30272644.87, 36407503.94, 4459123504.56, 4437385232.68, -24644417.22, 61051921.15, 21738271.88
2017-07-28, 107856653.93, -15028357.03, 90623729.73, 6340094787.81, 6337668438.87, 36695402.77, 53928326.97, 2426348.94
2017-07-29, 59601500.85, -9908279.41, 11509699.56, 3719003499.93, 3720816071.12, -18291050.87, 29800750.43, -1812571.19
2017-07-30, 108949513.05, -11835236.07, 83744091.52, 8846993069.34, 8865472904.34, 29269335.00, 54474756.52, -18479835.00
2017-07-31, 180056080.77, -2200988.85, 94287829.50, 11864086652.71, 11881339910.44, 4259789.11, 90028040.39, -17253257.74
2017-08-01, 97733723.81, -12079898.37, 40927826.88, 6103137764.04, 6101257337.92, -7939035.03, 48866861.91, 1880426.12
2017-08-02, 206965146.08, 1171633.12, 123520488.65, 6185798152.36, 6166535570.94, 20037915.61, 103482573.04, 19262581.42
2017-08-03, 159312036.11, 3209661.77, 69345549.36, 484692014.24, 464835202.53, -10310468.70, 79656018.06, 19856811.71
2017-08-04, 191565558.78, -18252275.71, 131835588.04, 12681235313.92, 12659264634.33, 36052808.65, 95782779.39, 21970679.60
2017-08-05, 51473177.25, 28567223.61, 6505363.48, 1110889481.59, 1110660040.31, -19231225.14, 25736588.62, 229441.28
2017-08-06, 201861479.29, -2109113.24, 103243049.04, 11835453211.43, 11819913477.00, 2312309.39, 100930739.64, 15539734.43
2017-08-07, 167129985.79, 38361094.91, 57350171.14, 11861762912.12, 11848496716.32, -26214821.76, 83564992.89, 13266195.80
2017-08-08, 64877501.08, 5610991.16, 13295580.02, 8642846889.76, 8617732333.82, -19143170.52, 32438750.54, 25114555.94
2017-08-09, 158182549.13, 18318506.61, 91776139.33, 5848079297.51, 5828505130.82, 12684864.76, 79091274.57, 19574166.69
2017-08-10, 124813239.74, -3268360.23, 80177750.33, 8382650189.63, 8398841652.68, 17771130.46, 62406619.87, -16191463.05
2017-08-11, 52591885.51, 29503347.38, 48742504.29, 4717591109.79, 4707816137.57, 22446561.53, 26295942.75, 9774972.22
2017-08-12, 115741577.73, 38849225.15, 51247874.59, 11151011710.21, 11127128661.41, -6622914.27, 57870788.87, 23883048.80
2017-08-13, 190071151.73, 31044884.84, 131250730.67, 9195777086.14, 9179541009.44, 36215154.80, 95035575.87, 16236076.70
2017-08-14, 108284269.58, -22207719.86, 52239345.49, 891159001.07, 875688823.80, -1902789.30, 54142134.79, 15470177.27
2017-08-15, 123805278.95, 24022436.93, 76920280.41, 11349301292.98, 11338112060.53, 15017640.94, 61902639.47, 11189232.45
2017-08-16, 54991178.52, 27591253.44, 59599932.52, 6215997899.81, 6230738408.47, 32104343.26, 27495589.26, -14740508.65
2017-08-17, 134143161.29, 29993566.76, 50432156.30, 7355684999.92, 7351237258.59, -16639424.34, 67071580.64, 4447741.34
2017-08-18, 83757905.49, 8141437.82, 59793627.57, 3119959368.48, 3114819050.26, 17914674.82, 41878952.75, 5140318.21
2017-08-19, 68319495.51, 23008065.39, 11062967.46, 2448754782.34, 2425778169.33, -23096780.30, 34159747.76, 22976613.01
2017-08-20, 78694452.55, 451301.21, 25913241.87, 7100717143.89, 7089110978.06, -13433984.40, 39347226.28, 11606165.83
2017-08-21, 155190590.49, 3994112.52, 55610322.55, 7991295395.24, 7966452349.92, -21984972.69, 77595295.24, 24843045.32
2017-08-22, 139286399.16, 20322462.19, 47053612.60, 6316205155.45, 6327774508.97, -22589586.98, 69643199.58, -11569353.52
2017-08-23, 164303857.17, -27100792.39, 104289842.37, 7110153484.42, 7104978409.88, 22137913.79, 82151928.58, 5175074.55
2017-08-24, 74850006.98, 38199908.95, 43356010.18, 4636882937.19, 4635615520.42, 5931006.69, 37425003.49, 1267416.77
2017-08-25, 200765763.28, -6873978.87, 111814797.81, 2765151028.48, 2765371626.29, 11431916.17, 100382881.64, -220597.82
2017-08-26, 164394892.71, -15646814.72, 80908821.25, 10107755352.19, 10086200295.62, -1288625.11, 82197446.36, 21555056.56
2017-08-27, 68067944.22, 6883192.44, 61403784.54, 8814733411.25, 8791335525.22, 27369812.43, 34033972.11, 23397886.03
2017-08-28, 178591572.47, 20900482.20, 100761207.65, 1699913662.58, 1712304554.70, 11465421.42, 89295786.24, -12390892.12
2017-08-29, 87103025.11, -15007378.95, 39116167.36, 3125298391.18, 3100542234.80, -4435345.19, 43551512.56, 24756156.38
2017-08-30, 150867845.21, 14006027.35, 101364113.90, 10012693094.19, 10029882995.60, 25930191.30, 75433922.61, -17189901.42
2017-08-31, 132800777.66, 10477889.83, 43813741.95, 10064771745.44, 10041322558.27, -22586646.88, 66400388.83, 23449187.18
2017-09-01, 178482422.45, 16277900.15, 82809630.40, 10064685869.23, 10046764814.10, -6431580.83, 89241211.23, 17921055.13
2017-09-02, 179798627.69, 4419549.06, 97114244.40, 566291546.74, 572131583.43, 7214930.56, 89899313.84, -5840036.69
2017-09-03, 184228673.07, 37950099.72, 109901695.90, 550831422.74, 556506302.55, 17787359.36, 92114336.53, -5674879.82
2017-09-04, 164083827.94, 15330396.34, 61622010.19, 9036567691.72, 9025159585.70, -20419903.78, 82041913.97, 11408106.02
2017-09-05, 121836311.39, 38081755.77, 87561854.44, 7788083293.09, 7780052741.29, 26643698.75, 60918155.69, 8030551.80
2017-09-06, 134321271.74, 22350892.12, 54324908.95, 4094840419.23, 4090631477.93, -12835726.92, 67160635.87, 4208941.30
2017-09-07, 199206245.33, 8489776.84, 76695232.72, 12547336418.69, 12560563858.59, -22907889.95, 99603122.67, -13227439.90
2017-09-08, 188949038.86, 22974679.55, 120834551.04, 1063937731.97, 1048849885.29, 26360031.61, 94474519.43, 15087846.68
2017-09-09, 172976822.08, 13503022.77, 70248605.26, 12520412295.80, 12506772202.66, -16239805.78, 86488411.04, 13640093.14
2017-09-10, 190936746.27, 24250633.52, 79958944.81, 1580648841.59, 1568909928.85, -15509428.33, 95468373.14, 11738912.73
2017-09-11, 73396431.02, -20944103.98, 33310970.03, 6802314523.66, 6800949120.32, -3387245.48, 36698215.51, 1365403.35
2017-09-12, 179041997.85, -23821776.83, 80172845.93, 5635872707.22, 5645199046.34, -9348153.00, 89520998.93, -9326339.11
2017-09-13, 190368656.90, 19106779.14, 88015454.80, 2903491562.25, 2887101817.07, -7168873.65, 95184328.45, 16389745.18
2017-09-14, 124593843.67, -14264667.26, 60066828.92, 1999239748.62, 1985302084.74, -2230092.91, 62296921.83, 13937663.87
2017-09-15, 132659694.56, 19378428.21, 65361083.36, 6205894277.76, 6192950293.00, -968763.92, 66329847.28, 12943984.77
2017-09-16, 181766084.88, 8588227.56, 129891984.58, 4090996814.73, 4087473493.79, 39008942.14, 90883042.44, 3523320.94
2017-09-17, 111984887.43, 37436778.78, 27883895.59, 4365887132.81, 4346319774.94, -28108548.12, 55992443.72, 19567357.87
2017-09-18, 85232195.03, 2231629.25, 25603072.30, 7496007433.31, 7483607020.32, -17013025.21, 42616097.52, 12400412.99
2017-09-19, 70085675.26, 25316607.33, 9974126.97, 1720597704.87, 1725895506.58, -25068710.66, 35042837.63, -5297801.71
2017-09-20, 105359479.82, 34062198.44, 71035671.54, 10034307598.92, 10035847929.84, 18355931.63, 52679739.91, -1540330.92
2017-09-21, 208450817.47, -7412024.42, 76571088.58, 11277223405.73, 11294045267.40, -27654320.16, 104225408.74, -16821861.67
2017-09-22, 174064508.40, -23453345.56, 67784167.50, 3576602875.98, 3566158494.77, -19248086.70, 87032254.20, 10444381.21
2017-09-23, 205386058.47, -17631356.41, 134793371.60, 7892569403.16, 7866229820.50, 32100342.37, 102693029.23, 26339582.66
2017-09-24, 170515808.64, 17808594.45, 71879392.32, 11162248862.57, 11155150574.69, -13378512.00, 85257904.32, 7098287.88
2017-09-25, 99478296.15, -21374613.18, 53424668.30, 4445501575.91, 4426335140.23, 3685520.23, 49739148.07, 19166435.68
2017-09-26, 132823532.40, 13084814.66, 85624329.93, 1740575274.03, 1755631010.82, 19212563.73, 66411766.20, -15055736.79
2017-09-27, 87453612.46, -8259591.68, 39932092.82, 8826554037.90, 8845553418.74, -3794713.41, 43726806.23, -18999380.84
2017-09-28, 118128733.19, 12990718.13, 35511706.95, 6634911235.80, 6613071086.68, -23552659.65, 59064366.60, 21840149.13
2017-09-29, 156037649.25, 21044122.49, 112748426.46, 7613406772.64, 7600949413.18, 34729601.84, 78018824.63, 12457359.46
2017-09-30, 156880379.92, 16275626.17, 88913277.39, 7634421957.30, 7630835838.47, 10473087.43, 78440189.96, 3586118.83
2017-10-01, 106048368.56, -9878770.86, 45834723.22, 12067704378.94, 12082422695.09, -7189461.06, 53024184.28, -14718316.15
2017-10-02, 202810066.63, 28708799.95, 80796858.57, 4149531454.41, 4126813902.33, -20608174.74, 101405033.31, 22717552.08
2017-10-03, 114673658.31, 28993155.74, 30468062.84, 1653969220.61, 1664079362.59, -26868766.31, 57336829.15, -10110141.98
2017-10-04, 119378360.30, 12947987.67, 89920931.59, 9423156147.57, 9433540682.20, 30231751.44, 59689180.15, -10384534.64
2017-10-05, 94220337.79, 2794227.54, 82672188.24, 10750380397.53, 10763623585.20, 35562019.34, 47110168.90, -13243187.67
2017-10-06, 73887698.58, 544167.66, 43703744.70, 8953797598.39, 8959903157.08, 6759895.41, 36943849.29, -6105558.69
2017-10-07, 61904273.87, 23538781.07, 8341350.95, 5163001670.11, 5160452870.15, -22610785.99, 30952136.94, 2548799.96
2017-10-08, 179050164.17, 13867303.69, 111376023.77, 10609388309.75, 10627185975.25, 21850941.68, 89525082.09, -17797665.50
2017-10-09, 59566559.03, 34324426.50, 40910378.14, 7744724497.30, 7763734493.94, 11127098.63, 29783279.52, -19009996.64
2017-10-10, 173878029.26, 8596403.75, 113415812.32, 8554563436.60, 8532188340.07, 26476797.69, 86939014.63, 22375096.53
2017-10-11, 75988412.96, -28184220.13, 71650372.36, 83331240.41, 90258730.41, 33656165.89, 37994206.48, -6927490.00
2017-10-12, 88203191.88, -1673491.62, 34443474.47, 12204327291.90, 12203814428.38, -9658121.47, 44101595.94, 512863.52
2017-10-13, 79040082.86, 37305728.73, 53206538.39, 3498700936.37, 3483201751.05, 13686496.96, 39520041.43, 15499185.33
2017-10-14, 57305554.48, -5490670.42, 25489235.77, 3012266114.65, 3025042030.46, -3163541.47, 28652777.24, -12775915.81
2017-10-15, 181746417.48, -14608933.94, 105002843.62, 5558152061.70, 5576327671.01, 14129634.88, 90873208.74, -18175609.31
2017-10-16, 74225035.51, 14070358.71, 71345644.63, 9996795947.34, 9989175962.73, 34233126.87, 37112517.76, 7619984.62
2017-10-17, 53217868.95, 23413218.42, 1480416.30, 10817277655.81, 10821523945.70, -25128518.17, 26608934.47, -4246289.88
2017-10-18, 78001074.03, 33908705.71, 45347966.18, 10176407544.84, 10155904496.58, 6347429.17, 39000537.01, 20503048.26
2017-10-19, 176622883.20, 33829111.89, 89487890.35, 1598940858.38, 1574498722.90, 1176448.75, 88311441.60, 24442135.48
2017-10-20, 132432599.48, -5148986.54, 83832906.79, 9127141726.40, 9108895372.47, 17616607.05, 66216299.74, 18246353.93
2017-10-21, 55382927.54, 32011180.53, 53143791.56, 11212455127.36, 11189265481.64, 25452327.79, 27691463.77, 23189645.72
2017-10-22, 195171202.48, -1041753.28, 121250771.58, 8363169360.73, 8343934891.38, 23665170.34, 97585601.24, 19234469.35
2017-10-23, 209089792.54, 14748189.85, 107846960.15, 6742899588.64, 6724928641.23, 3302063.88, 104544896.27, 17970947.41
2017-10-24, 86880850.69, 32849560.01, 59148770.70, 9554132828.66, 9560045191.57, 15708345.35, 43440425.34, -5912362.91
2017-10-25, 143318044.36, -20970762.18, 96621716.90, 8057086194.53, 8032943540.86, 24962694.73, 71659022.18, 24142653.67
2017-10-26, 65904535.48, 3263878.78, 22196328.03, 4880103516.20, 4877929476.31, -10755939.70, 32952267.74, 2174039.89
2017-10-27, 207101526.94, 16859089.24, 140957520.40, 11100318910.69, 11079626266.86, 37406756.93, 103550763.47, 20692643.84
2017-10-28, 153432569.24, 9505800.19, 97876094.46, 5942473496.24, 5945931326.05, 21159809.84, 76716284.62, -3457829.81
2017-10-29, 193484507.53, 24518660.07, 117165153.00, 4770607117.05, 4767092270.59, 20422899.24, 96742253.77, 3514846.46
2017-10-30, 62461454.59, -11042343.85, 18643807.42, 364886195.33, 380538515.85, -12586919.87, 31230727.30, -15652320.52
2017-10-31, 133057163.86, -20744630.39, 55873103.15, 1306685740.25, 1319158020.64, -10655478.78, 66528581.93, -12472280.39
2017-11-01, 101719997.05, -14266486.72, 51273302.57, 4174461073.48, 4156571043.03, 413304.04, 50859998.53, 17890030.44
2017-11-02, 190587160.19, 33615739.40, 102654070.56, 9215345508.96, 9222144541.46, 7360490.46, 95293580.10, -6799032.50
2017-11-03, 200991449.39, 28607739.82, 106095634.77, 1907670987.68, 1916319594.33, 5599910.07, 100495724.69, -8648606.66
2017-11-04, 179309398.37, 40325693.51, 71030377.45, 10776721232.10, 10787757847.15, -18624321.74, 89654699.19, -11036615.05
2017-11-05, 176437092.63, 37133745.78, 61621606.22, 289330995.47, 282052615.31, -26596940.09, 88218546.31, 7278380.17
2017-11-06, 79876667.57, -11772076.16, 28765209.68, 3716957952.70, 3731278265.05, -11173124.10, 39938333.78, -14320312.35
2017-11-07, 54700045.45, 24552854.72, 53522366.44, 6473944314.00, 6448902599.94, 26172343.71, 27350022.73, 25041714.06
2017-11-08, 185882937.03, -1415902.07, 96099887.31, 986491815.85, 997880852.19, 3158418.79, 92941468.51, -11389036.34
2017-11-09, 86267197.99, 13531322.45, 70717132.72, 10860407872.86, 10834553679.39, 27583533.73, 43133599.00, 25854193.47
2017-11-10, 200586810.70, 36392840.27, 87523761.08, 8337005585.77, 8350873625.57, -12769644.27, 100293405.35, -13868039.80
2017-11-11, 51961548.58, 272773.63, 39002832.70, 9551437986.98, 9549644486.27, 13022058.41, 25980774.29, 1793500.71
2017-11-12, 104414934.89, 20222150.12, 39430215.65, 6779822750.10, 6754604640.92, -12777251.80, 52207467.45, 25218109.18
2017-11-13, 120383770.67, 30591786.71, 77044851.72, 10562290816.69, 10554589801.69, 16852966.39, 60191885.33, 7701015.00
2017-11-14, 131733376.99, -10672586.29, 47711376.09, 3464942897.10, 3445459106.85, -18155312.40, 65866688.50, 19483790.25
2017-11-15, 104476475.91, 40163929.51, 82045558.32, 4186570779.27, 4199092040.78, 29807320.37, 52238237.95, -12521261.50
2017-11-16, 82715381.65, -11248293.14, 34183883.54, 8927574028.84, 8914424306.74, -7173807.29, 41357690.83, 13149722.10
2017-11-17, 115610033.02, 37229678.93, 30307280.28, 3685269739.15, 3659966698.61, -27497736.23, 57805016.51, 25303040.54
2017-11-18, 157640883.93, -2530106.81, 56779039.97, 12302989570.99, 12280701951.09, -22041402.00, 78820441.97, 22287619.90
2017-11-19, 162747388.30, 30048759.23, 59562801.33, 13092203375.94, 13100635989.65, -21810892.82, 81373694.15, -8432613.71
2017-11-20, 80004517.87, -21507077.44, 37457813.49, 7640792952.74, 7625229076.06, -2544445.45, 40002258.94, 15563876.68
2017-11-21, 159007116.90, 27787160.30, 64987428.02, 11024622152.34, 11032510555.57, -14516130.43, 79503558.45, -7888403.22
2017-11-22, 142426396.80, -1869422.55, 48487650.29, 6545256230.70, 6550119374.28, -22725548.11, 71213198.40, -4863143.58
2017-11-23, 82379808.24, 14940554.91, 79338292.35, 2970102716.87, 2968059338.55, 38148388.23, 41189904.12, 2043378.32
2017-11-24, 110406921.99, 7827177.38, 75444060.74, 3323376640.22, 3309978505.39, 20240599.74, 55203461.00, 13398134.83
2017-11-25, 51361571.36, 29539516.80, 63843164.04, 4896782858.31, 4907938898.45, 38162378.36, 25680785.68, -11156040.14
2017-11-26, 146203261.71, -22356822.50, 71626864.23, 12127015563.27, 12119613655.76, -1474766.62, 73101630.85, 7401907.52
2017-11-27, 149679212.00, 11969878.48, 72357587.33, 5732868668.83, 5709505246.94, -2482018.67, 74839606.00, 23363421.89
2017-11-28, 132103717.65, -13198665.73, 102460751.61, 3368893667.22, 3370731202.14, 36408892.78, 66051858.82, -1837534.91
2017-11-29, 74757090.53, 8562248.30, 46970935.16, 5270201624.09, 5272938951.26, 9592389.89, 37378545.26, -2737327.17
2017-11-30, 85994617.84, -3214420.59, 40126870.09, 9798502387.90, 9813820424.48, -2870438.83, 42997308.92, -15318036.59
2017-12-01, 122277082.47, -424263.32, 52501516.04, 11624667014.98, 11613212285.24, -8637025.19, 61138541.24, 11454729.74
2017-12-02, 56840418.89, 4613731.73, 45435826.26, 4552032595.73, 4563386368.75, 17015616.81, 28420209.45, -11353773.02
2017-12-03, 111211617.53, 16060391.21, 85528637.57, 377398379.52, 391676942.10, 29922828.80, 55605808.77, -14278562.58
2017-12-04, 86291979.06, -22603390.53, 72813821.78, 5109573356.72, 5126884590.40, 29667832.25, 43145989.53, -17311233.67
2017-12-05, 62965382.62, 8575469.34, 39147940.21, 3243749265.92, 3221523373.58, 7665248.90, 31482691.31, 22225892.35
2017-12-06, 71174176.68, 25479041.83, 69568689.24, 8049720899.55, 8048936054.41, 33981600.90, 35587088.34, 784845.14
2017-12-07, 53789956.14, -2326993.27, 22397168.54, 968592404.32, 947189843.91, -4497809.53, 26894978.07, 21402560.41
2017-12-08, 180962247.40, -20286512.66, 121402170.59, 4626954052.40, 4626358635.63, 30921046.88, 90481123.70, 595416.77
2017-12-09, 102198198.62, 29993080.75, 68952170.10, 249930003.69, 243768091.68, 17853070.79, 51099099.31, 6161912.01
2017-12-10, 96776581.43, -3130209.18, 42783344.33, 4136083340.23, 4112259411.35, -5604946.39, 48388290.71, 23823928.88
2017-12-11, 60294494.33, -11502138.06, 54170825.91, 12379211242.59, 12372306861.61, 24023578.74, 30147247.17, 6904380.98
2017-12-12, 172928566.88, 24784348.75, 83379183.65, 9288736474.99, 9297799143.16, -3085099.79, 86464283.44, -9062668.17
2017-12-13, 188589568.97, -19699937.36, 124629336.09, 12160559557.36, 12135560819.03, 30334551.61, 94294784.49, 24998738.33
2017-12-14, 111682811.26, -25462896.46, 43509613.36, 10605792695.44, 10580610028.16, -12331792.27, 55841405.63, 25182667.28
2017-12-15, 99269132.05, -29335260.31, 88444359.89, 7178035256.21, 7193895269.33, 38809793.87, 49634566.03, -15860013.12
2017-12-16, 64959050.99, 5486399.86, 39329833.57, 3447451730.50, 3447234157.04, 6850308.07, 32479525.50, 217573.46
2017-12-17, 122006868.55, -2343056.86, 80982687.16, 8641495485.36, 8643218328.78, 19979252.89, 61003434.27, -1722843.42
2017-12-18, 139453869.76, 14266944.39, 65949330.29, 3098774150.42, 3076418057.63, -3777604.59, 69726934.88, 22356092.78
2017-12-19, 69915763.42, 20468929.85, 75311544.06, 10283033936.16, 10286918745.26, 40353662.35, 34957881.71, -3884809.11
